tahun,provinsi,wilayah,tipe,ahh_laki_laki,ahh_perempuan,ahh_gabungan
2023,SULAWESI SELATAN,Jeneponto,Kabupaten/Kota,65.07,69.01,67.04
2023,SULAWESI SELATAN,Takalar,Kabupaten/Kota,65.96,69.95,67.95
2023,SULAWESI SELATAN,Gowa,Kabupaten/Kota,68.96,72.91,70.94
2023,SULAWESI SELATAN,Sinjai,Kabupaten/Kota,65.97,69.96,67.97
2023,SULAWESI SELATAN,Maros,Kabupaten/Kota,67.52,71.48,69.5
2023,SULAWESI SELATAN,Pangkajene dan Kepulauan,Kabupaten/Kota,65.43,69.39,67.41
2023,SULAWESI SELATAN,Barru,Kabupaten/Kota,67.62,71.57,69.59
2023,SULAWESI SELATAN,Bone,Kabupaten/Kota,65.91,69.9,67.91
2023,SULAWESI SELATAN,Soppeng,Kabupaten/Kota,68.58,72.51,70.55
2023,SULAWESI SELATAN,Wajo,Kabupaten/Kota,66.16,70.15,68.16
2023,SULAWESI SELATAN,Sidenreng Rappang,Kabupaten/Kota,68.82,72.76,70.79
2023,SULAWESI SELATAN,Pinrang,Kabupaten/Kota,68.57,72.5,70.53
2023,SULAWESI SELATAN,Enrekang,Kabupaten/Kota,69.41,73.38,71.39
2023,SULAWESI SELATAN,Luwu,Kabupaten/Kota,69.07,73.02,71.04
2023,SULAWESI SELATAN,Tana Toraja,Kabupaten/Kota,72.23,75.95,74.09
2023,SULAWESI SELATAN,Luwu Utara,Kabupaten/Kota,67.43,71.39,69.41
2023,SULAWESI SELATAN,Luwu Timur,Kabupaten/Kota,69.26,73.22,71.24
2023,SULAWESI SELATAN,Toraja Utara,Kabupaten/Kota,72.06,75.8,73.93
2023,SULAWESI SELATAN,Kota Makasar,Kabupaten/Kota,70.63,74.66,72.64
2023,SULAWESI SELATAN,Kota Parepare,Kabupaten/Kota,69.83,73.82,71.82
2023,SULAWESI SELATAN,Kota Palopo,Kabupaten/Kota,69.46,73.43,71.44
2023,SULAWESI TENGGARA,SULAWESI TENGGARA,Provinsi,69.54,73.51,71.53
2023,SULAWESI TENGGARA,Buton,Kabupaten/Kota,66.39,70.69,68.54
2023,SULAWESI TENGGARA,Muna,Kabupaten/Kota,68.44,72.7,70.57
2023,SULAWESI TENGGARA,Konawe,Kabupaten/Kota,68.32,72.58,70.45
2023,SULAWESI TENGGARA,Kolaka,Kabupaten/Kota,69.33,73.56,71.44
2023,SULAWESI TENGGARA,Konawe Selatan,Kabupaten/Kota,68.91,73.16,71.03
2023,SULAWESI TENGGARA,Bombana,Kabupaten/Kota,67.19,71.47,69.33
2023,SULAWESI TENGGARA,Wakatobi,Kabupaten/Kota,68.61,72.86,70.73
2023,SULAWESI TENGGARA,Kolaka Utara,Kabupaten/Kota,68.56,72.61,70.59
2023,SULAWESI TENGGARA,Buton Utara,Kabupaten/Kota,68.91,73.16,71.03
2023,SULAWESI TENGGARA,Konawe Utara,Kabupaten/Kota,67.53,71.81,69.67
2023,SULAWESI TENGGARA,Kolaka Timur,Kabupaten/Kota,70.96,75.16,73.06
2023,SULAWESI TENGGARA,Konawe Kepulauan,Kabupaten/Kota,66.34,70.64,68.49
2023,SULAWESI TENGGARA,Muna Barat,Kabupaten/Kota,68.34,72.6,70.47
2023,SULAWESI TENGGARA,Buton Tengah,Kabupaten/Kota,65.7,70.02,67.86
2023,SULAWESI TENGGARA,Buton Selatan,Kabupaten/Kota,65.66,69.98,67.82
2023,SULAWESI TENGGARA,Kota Kendari,Kabupaten/Kota,72.04,76.22,74.13
2023,SULAWESI TENGGARA,Kota Baubau,Kabupaten/Kota,69.41,73.65,71.53
2023,GORONTALO,GORONTALO,Provinsi,66.9,70.87,68.89
2023,GORONTALO,Boalemo,Kabupaten/Kota,67.99,71.94,69.97
2023,GORONTALO,Gorontalo,Kabupaten/Kota,66.15,70.14,68.15
2023,GORONTALO,Pohuwato,Kabupaten/Kota,63.07,66.92,65.0
2023,GORONTALO,Bone Bolango,Kabupaten/Kota,67.31,71.27,69.29
2023,GORONTALO,Gorontalo Utara,Kabupaten/Kota,64.76,68.68,66.72
2023,GORONTALO,Kota Gorontalo,Kabupaten/Kota,71.17,75.43,73.3
2023,SULAWESI BARAT,SULAWESI BARAT,Provinsi,64.11,68.0,66.06
2023,SULAWESI BARAT,Majene,Kabupaten/Kota,60.73,64.48,62.61
2023,SULAWESI BARAT,Polewali Mandar,Kabupaten/Kota,61.35,65.13,63.24
2023,SULAWESI BARAT,Mamasa,Kabupaten/Kota,69.52,73.49,71.5
2023,SULAWESI BARAT,Mamuju,Kabupaten/Kota,66.73,70.7,68.72
2023,SULAWESI BARAT,Mamuju Utara / Pasangkayu,Kabupaten/Kota,65.4,69.36,67.38
2023,SULAWESI BARAT,Mamuju Tengah,Kabupaten/Kota,67.44,71.4,69.42
2023,MALUKU,MALUKU,Provinsi,64.87,68.8,66.84
2023,MALUKU,Maluku Tenggara Barat / Kepulauan Tanimbar,Kabupaten/Kota,62.13,65.94,64.03
2023,MALUKU,Maluku Tenggara,Kabupaten/Kota,63.89,67.76,65.83
2023,MALUKU,Maluku Tengah,Kabupaten/Kota,65.11,69.05,67.08
2023,MALUKU,Buru,Kabupaten/Kota,65.1,69.04,67.07
2023,MALUKU,Kepulauan Aru,Kabupaten/Kota,61.72,65.52,63.62
2023,MALUKU,Seram Bagian Barat,Kabupaten/Kota,60.78,64.54,62.66
2023,MALUKU,Seram Bagian Timur,Kabupaten/Kota,58.68,62.34,60.51
2023,MALUKU,Maluku Barat Daya,Kabupaten/Kota,61.54,65.33,63.44
2023,MALUKU,Buru Selatan,Kabupaten/Kota,65.04,68.98,67.01
2023,MALUKU,Kota Ambon,Kabupaten/Kota,69.43,73.4,71.42
2023,MALUKU,Kota Tual,Kabupaten/Kota,64.74,68.66,66.7
2023,MALUKU UTARA,MALUKU UTARA,Provinsi,67.17,71.14,69.16
2023,MALUKU UTARA,Halmahera Barat,Kabupaten/Kota,64.99,68.93,66.96
2023,MALUKU UTARA,Halmahera Tengah,Kabupaten/Kota,63.18,67.03,65.11
2023,MALUKU UTARA,Kepulauan Sula,Kabupaten/Kota,62.09,65.89,63.99
2023,MALUKU UTARA,Halmahera Selatan,Kabupaten/Kota,64.59,68.5,66.55
2023,MALUKU UTARA,Halmahera Utara,Kabupaten/Kota,68.19,72.13,70.16
2023,MALUKU UTARA,Halmahera Timur,Kabupaten/Kota,67.97,71.92,69.94
2023,MALUKU UTARA,Pulau Morotai,Kabupaten/Kota,66.16,70.15,68.16
2023,MALUKU UTARA,Pulau Taliabu,Kabupaten/Kota,60.95,64.72,62.84
2023,MALUKU UTARA,Kota Ternate,Kabupaten/Kota,69.76,73.74,71.75
2023,MALUKU UTARA,Kota Tidore Kepulauan,Kabupaten/Kota,68.18,72.12,70.15
2023,PAPUA BARAT,PAPUA BARAT,Provinsi,64.88,68.81,66.84
2023,PAPUA BARAT,Fakfak,Kabupaten/Kota,67.08,71.05,69.06
2023,PAPUA BARAT,Kaimana,Kabupaten/Kota,63.74,67.61,65.67
2023,PAPUA BARAT,Teluk Wondama,Kabupaten/Kota,59.07,62.75,60.91
2023,PAPUA BARAT,Teluk Bintuni,Kabupaten/Kota,59.95,63.67,61.81
2023,PAPUA BARAT,Manokwari,Kabupaten/Kota,67.62,71.57,69.59
2023,PAPUA BARAT,Sorong Selatan,Kabupaten/Kota,65.09,69.03,67.06
2023,PAPUA BARAT,Sorong,Kabupaten/Kota,64.98,68.91,66.94
2023,PAPUA BARAT,Raja Ampat,Kabupaten/Kota,63.53,67.39,65.46
2023,PAPUA BARAT,Tambrauw,Kabupaten/Kota,59.34,63.03,61.19
2023,PAPUA BARAT,Maybrat,Kabupaten/Kota,63.92,67.8,65.86
2023,PAPUA BARAT,Manokwari Selatan,Kabupaten/Kota,66.14,70.13,68.13
2023,PAPUA BARAT,Pegunungan Arfak,Kabupaten/Kota,65.77,69.74,67.75
2023,PAPUA BARAT,Kota Sorong,Kabupaten/Kota,69.97,73.96,71.97
2023,PAPUA BARAT DAYA,PAPUA BARAT DAYA,Provinsi,,,
2023,PAPUA BARAT DAYA,Raja Ampat,Kabupaten/Kota,,,
2023,PAPUA BARAT DAYA,Sorong,Kabupaten/Kota,,,
2023,PAPUA BARAT DAYA,Sorong Selatan,Kabupaten/Kota,,,
2023,PAPUA BARAT DAYA,Maybrat,Kabupaten/Kota,,,
2023,PAPUA BARAT DAYA,Tambrauw,Kabupaten/Kota,,,
2023,PAPUA BARAT DAYA,Kota Sorong,Kabupaten/Kota,,,
2023,PAPUA,PAPUA,Provinsi,64.53,68.45,66.49
2023,PAPUA,Merauke,Kabupaten/Kota,65.66,69.63,67.64
2023,PAPUA,Jayawijaya,Kabupaten/Kota,58.71,62.38,60.55
2023,PAPUA,Jayapura,Kabupaten/Kota,65.84,69.82,67.83
2023,PAPUA,Nabire,Kabupaten/Kota,66.79,70.76,68.78
2023,PAPUA,Kepulauan Yapen,Kabupaten/Kota,67.71,71.66,69.69
2023,PAPUA,Biak Numfor,Kabupaten/Kota,66.81,70.78,68.8
2023,PAPUA,Paniai,Kabupaten/Kota,65.3,69.25,67.28
2023,PAPUA,Puncak Jaya,Kabupaten/Kota,64.01,67.89,65.95
2023,PAPUA,Mimika,Kabupaten/Kota,70.86,74.9,72.88
2023,PAPUA,Boven Digoel,Kabupaten/Kota,59.17,62.86,61.02
2023,PAPUA,Mappi,Kabupaten/Kota,64.01,67.89,65.95
2023,PAPUA,Asmat,Kabupaten/Kota,57.44,61.03,59.23
2023,PAPUA,Yahukimo,Kabupaten/Kota,64.51,68.42,66.47
2023,PAPUA,Pegunungan Bintang,Kabupaten/Kota,63.11,66.96,65.03
2023,PAPUA,Tolikara,Kabupaten/Kota,64.42,68.33,66.38
2023,PAPUA,Sarmi,Kabupaten/Kota,65.14,69.09,67.12
2023,PAPUA,Keerom,Kabupaten/Kota,65.31,69.26,67.28
2023,PAPUA,Waropen,Kabupaten/Kota,65.0,68.94,66.97
2023,PAPUA,Supiori,Kabupaten/Kota,64.75,68.67,66.71
2023,PAPUA,Mamberamo Raya,Kabupaten/Kota,56.81,60.37,58.59
2023,PAPUA,Nduga,Kabupaten/Kota,54.08,57.45,55.77
2023,PAPUA,Lanny Jaya,Kabupaten/Kota,64.6,68.51,66.56
2023,PAPUA,Mamberamo Tengah,Kabupaten/Kota,62.28,66.09,64.19
2023,PAPUA,Yalimo,Kabupaten/Kota,64.05,67.94,66.0
2023,PAPUA,Puncak,Kabupaten/Kota,64.57,68.4,66.48
2023,PAPUA,Dogiyai,Kabupaten/Kota,64.48,68.39,66.44
2023,PAPUA,Intan Jaya,Kabupaten/Kota,64.22,68.11,66.16
2023,PAPUA,Deiyai,Kabupaten/Kota,64.04,67.92,65.98
2023,PAPUA,Kota Jayapura,Kabupaten/Kota,69.14,73.1,71.12
2023,PAPUA SELATAN,PAPUA SELATAN,Provinsi,,,
2023,PAPUA SELATAN,Merauke,Kabupaten/Kota,,,
2023,PAPUA SELATAN,Boven Digoel,Kabupaten/Kota,,,
2023,PAPUA SELATAN,Mappi,Kabupaten/Kota,,,
2023,PAPUA SELATAN,Asmat,Kabupaten/Kota,,,
2023,PAPUA TENGAH,PAPUA TENGAH,Provinsi,,,
2023,PAPUA TENGAH,Mimika,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Dogiyai,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Deiyai,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Nabire,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Paniai,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Intan Jaya,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Puncak,Kabupaten/Kota,,,
2023,PAPUA TENGAH,Puncak Jaya,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,PAPUA PEGUNUNGAN,Provinsi,,,
2023,PAPUA PEGUNUNGAN,Nduga,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Jayawijaya,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Lanny Jaya,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Tolikara,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Mamberamo Tengah,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Yalimo,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Yahukimo,Kabupaten/Kota,,,
2023,PAPUA PEGUNUNGAN,Pegunungan Bintang,Kabupaten/Kota,,,
2023,INDONESIA,INDONESIA,Provinsi,70.17,74.18,72.18
2024,ACEH,ACEH,Provinsi,68.52,72.45,70.48
2024,ACEH,Simeulue,Kabupaten/Kota,63.84,67.71,65.78
2024,ACEH,Aceh Singkil,Kabupaten/Kota,65.94,69.93,67.94
2024,ACEH,Aceh Selatan,Kabupaten/Kota,63.1,66.94,65.02
2024,ACEH,Aceh Tenggara,Kabupaten/Kota,66.84,70.81,68.83
2024,ACEH,Aceh Timur,Kabupaten/Kota,67.25,71.21,69.23
2024,ACEH,Aceh Tengah,Kabupaten/Kota,67.36,71.32,69.34
2024,ACEH,Aceh Barat,Kabupaten/Kota,66.54,70.52,68.53
2024,ACEH,Aceh Besar,Kabupaten/Kota,68.37,72.31,70.34
2024,ACEH,Pidie,Kabupaten/Kota,65.48,69.44,67.46
2024,ACEH,Bireuen,Kabupaten/Kota,69.88,73.87,71.88
2024,ACEH,Aceh Utara,Kabupaten/Kota,67.35,71.3,69.32
2024,ACEH,Aceh Barat Daya,Kabupaten/Kota,63.76,67.63,65.69
2024,ACEH,Gayo Lues,Kabupaten/Kota,64.13,68.02,66.07
2024,ACEH,Aceh Tamiang,Kabupaten/Kota,68.29,72.22,70.25
2024,ACEH,Nagan Raya,Kabupaten/Kota,67.82,71.77,69.79
2024,ACEH,Aceh Jaya,Kabupaten/Kota,65.75,69.73,67.74
2024,ACEH,Bener Meriah,Kabupaten/Kota,67.87,71.81,69.84
2024,ACEH,Pidie Jaya,Kabupaten/Kota,68.85,72.79,70.82
2024,ACEH,Kota Banda Aceh,Kabupaten/Kota,70.22,74.22,72.22
2024,ACEH,Kota Sabang,Kabupaten/Kota,69.24,73.2,71.22
2024,ACEH,Kota Langsa,Kabupaten/Kota,68.0,71.94,69.97
2024,ACEH,Kota Lhokseumawe,Kabupaten/Kota,70.29,74.3,72.3
2024,ACEH,Kota Subulussalam,Kabupaten/Kota,62.65,66.47,64.56
2024,SUMATERA UTARA,SUMATERA UTARA,Provinsi,68.36,72.3,70.33
2024,SUMATERA UTARA,Nias,Kabupaten/Kota,68.6,72.53,70.56
2024,SUMATERA UTARA,Mandailing Natal,Kabupaten/Kota,61.8,65.6,63.7
2024,SUMATERA UTARA,Tapanuli Selatan,Kabupaten/Kota,63.85,67.72,65.78
2024,SUMATERA UTARA,Tapanuli Tengah,Kabupaten/Kota,66.24,70.23,68.23
2024,SUMATERA UTARA,Tapanuli Utara,Kabupaten/Kota,67.85,71.79,69.82
2024,SUMATERA UTARA,Toba Samosir / Toba,Kabupaten/Kota,69.48,73.45,71.47
2024,SUMATERA UTARA,Labuhan Batu,Kabupaten/Kota,69.06,73.01,71.03
2024,SUMATERA UTARA,Asahan,Kabupaten/Kota,67.34,71.3,69.32
2024,SUMATERA UTARA,Simalungun,Kabupaten/Kota,70.43,74.44,72.44
2024,SUMATERA UTARA,Dairi,Kabupaten/Kota,68.35,72.29,70.32
2024,SUMATERA UTARA,Karo,Kabupaten/Kota,70.48,74.49,72.48
2024,SUMATERA UTARA,Deli Serdang,Kabupaten/Kota,70.52,74.54,72.53
2024,SUMATERA UTARA,Langkat,Kabupaten/Kota,67.98,71.92,69.95
2024,SUMATERA UTARA,Nias Selatan,Kabupaten/Kota,67.87,71.82,69.84
2024,SUMATERA UTARA,Humbang Hasundutan,Kabupaten/Kota,68.58,72.51,70.55
2024,SUMATERA UTARA,Pakpak Bharat,Kabupaten/Kota,65.31,69.26,67.28
2024,SUMATERA UTARA,Samosir,Kabupaten/Kota,70.45,74.46,72.45
2024,SUMATERA UTARA,Serdang Bedagai,Kabupaten/Kota,67.9,71.85,69.88
2024,SUMATERA UTARA,Batu Bara,Kabupaten/Kota,66.17,70.16,68.16
2024,SUMATERA UTARA,Padang Lawas Utara,Kabupaten/Kota,66.05,70.04,68.05
2024,SUMATERA UTARA,Padang Lawas,Kabupaten/Kota,65.93,69.92,67.93
2024,SUMATERA UTARA,Labuhan Batu Selatan,Kabupaten/Kota,67.8,71.75,69.78
2024,SUMATERA UTARA,Labuhan Batu Utara,Kabupaten/Kota,68.56,72.49,70.53
2024,SUMATERA UTARA,Nias Utara,Kabupaten/Kota,68.53,72.46,70.5
2024,SUMATERA UTARA,Nias Barat,Kabupaten/Kota,68.28,72.21,70.25
2024,SUMATERA UTARA,Kota Sibolga,Kabupaten/Kota,68.46,72.39,70.42
2024,SUMATERA UTARA,Kota Tanjung Balai,Kabupaten/Kota,62.57,66.4,64.48
2024,SUMATERA UTARA,Kota Pematang Siantar,Kabupaten/Kota,73.2,77.45,75.33
2024,SUMATERA UTARA,Kota Tebing Tinggi,Kabupaten/Kota,69.83,73.82,71.82
2024,SUMATERA UTARA,Kota Medan,Kabupaten/Kota,72.79,76.68,74.74
2024,SUMATERA UTARA,Kota Binjai,Kabupaten/Kota,71.19,75.48,73.34
2024,SUMATERA UTARA,Kota Padangsidimpuan,Kabupaten/Kota,68.51,72.45,70.48
2024,SUMATERA UTARA,Kota Gunungsitoli,Kabupaten/Kota,70.3,74.31,72.31
2024,SUMATERA BARAT,SUMATERA BARAT,Provinsi,68.41,72.35,70.38
2024,SUMATERA BARAT,Kepulauan Mentawai,Kabupaten/Kota,63.39,67.24,65.31
2024,SUMATERA BARAT,Pesisir Selatan,Kabupaten/Kota,69.65,73.63,71.64
2024,SUMATERA BARAT,Solok,Kabupaten/Kota,67.88,71.82,69.85
2024,SUMATERA BARAT,Sijunjung,Kabupaten/Kota,65.39,69.34,67.37
2024,SUMATERA BARAT,Tanah Datar,Kabupaten/Kota,69.04,72.99,71.02
2024,SUMATERA BARAT,Padang Pariaman,Kabupaten/Kota,68.18,72.11,70.15
2024,SUMATERA BARAT,Agam,Kabupaten/Kota,71.31,75.74,73.53
2024,SUMATERA BARAT,Lima Puluh Kota,Kabupaten/Kota,68.55,72.48,70.52
2024,SUMATERA BARAT,Pasaman,Kabupaten/Kota,66.67,70.64,68.66
2024,SUMATERA BARAT,Solok Selatan,Kabupaten/Kota,67.05,71.02,69.03
2024,SUMATERA BARAT,Dharmasraya,Kabupaten/Kota,70.63,74.66,72.64
2024,SUMATERA BARAT,Pasaman Barat,Kabupaten/Kota,66.87,70.84,68.86
2024,SUMATERA BARAT,Kota Padang,Kabupaten/Kota,72.68,76.37,74.53
2024,SUMATERA BARAT,Kota Solok,Kabupaten/Kota,72.91,77.02,74.97
2024,SUMATERA BARAT,Kota Sawah Lunto,Kabupaten/Kota,68.99,72.94,70.97
2024,SUMATERA BARAT,Kota Padang Panjang,Kabupaten/Kota,71.4,75.92,73.66
2024,SUMATERA BARAT,Kota Bukittinggi,Kabupaten/Kota,73.9,77.11,75.5
2024,SUMATERA BARAT,Kota Payakumbuh,Kabupaten/Kota,73.18,77.06,75.12
2024,SUMATERA BARAT,Kota Pariaman,Kabupaten/Kota,69.23,73.2,71.22
2024,RIAU,RIAU,Provinsi,70.56,74.58,72.57
2024,RIAU,Kuantan Singingi,Kabupaten/Kota,67.51,71.47,69.49
2024,RIAU,Indragiri Hulu,Kabupaten/Kota,68.94,72.88,70.91
2024,RIAU,Indragiri Hilir,Kabupaten/Kota,66.77,70.74,68.75
2024,RIAU,Pelalawan,Kabupaten/Kota,70.18,74.18,72.18
2024,RIAU,Siak,Kabupaten/Kota,69.8,73.79,71.8
2024,RIAU,Kampar,Kabupaten/Kota,69.62,73.6,71.61
2024,RIAU,Rokan Hulu,Kabupaten/Kota,69.02,72.97,71.0
2024,RIAU,Bengkalis,Kabupaten/Kota,69.97,73.97,71.97
2024,RIAU,Rokan Hilir,Kabupaten/Kota,69.18,73.14,71.16
2024,RIAU,Kepulauan Meranti,Kabupaten/Kota,66.54,70.52,68.53
2024,RIAU,Kota Pekanbaru,Kabupaten/Kota,71.14,75.38,73.26
2024,RIAU,Kota Dumai,Kabupaten/Kota,69.83,73.82,71.82
2024,JAMBI,JAMBI,Provinsi,70.09,74.09,72.09
2024,JAMBI,Kerinci,Kabupaten/Kota,68.87,72.82,70.84
2024,JAMBI,Merangin,Kabupaten/Kota,70.0,73.99,72.0
2024,JAMBI,Sarolangun,Kabupaten/Kota,67.99,71.94,69.97
2024,JAMBI,Batang Hari,Kabupaten/Kota,69.61,73.59,71.6
2024,JAMBI,Muaro Jambi,Kabupaten/Kota,70.14,74.14,72.14
2024,JAMBI,Tanjung Jabung Timur,Kabupaten/Kota,65.34,69.29,67.31
2024,JAMBI,Tanjung Jabung Barat,Kabupaten/Kota,66.98,70.95,68.97
2024,JAMBI,Tebo,Kabupaten/Kota,68.77,72.71,70.74
2024,JAMBI,Bungo,Kabupaten/Kota,66.77,70.75,68.76
2024,JAMBI,Kota Jambi,Kabupaten/Kota,71.43,76.0,73.72
2024,JAMBI,Kota Sungai Penuh,Kabupaten/Kota,71.14,75.37,73.25
2024,SUMATERA SELATAN,SUMATERA SELATAN,Provinsi,69.0,72.95,70.97
2024,SUMATERA SELATAN,Ogan Komering Ulu,Kabupaten/Kota,67.08,71.05,69.06
2024,SUMATERA SELATAN,Ogan Komering Ilir,Kabupaten/Kota,67.55,71.5,69.53
2024,SUMATERA SELATAN,Muara Enim,Kabupaten/Kota,68.01,71.95,69.98
2024,SUMATERA SELATAN,Lahat,Kabupaten/Kota,65.19,69.13,67.16
2024,SUMATERA SELATAN,Musi Rawas,Kabupaten/Kota,67.22,71.18,69.2
2024,SUMATERA SELATAN,Musi Banyuasin,Kabupaten/Kota,67.79,71.74,69.77
2024,SUMATERA SELATAN,Banyu Asin,Kabupaten/Kota,68.03,71.98,70.0
2024,SUMATERA SELATAN,Ogan Komering Ulu Selatan,Kabupaten/Kota,66.31,70.29,68.3
2024,SUMATERA SELATAN,Ogan Komering Ulu Timur,Kabupaten/Kota,68.07,72.01,70.04
2024,SUMATERA SELATAN,Ogan Ilir,Kabupaten/Kota,64.63,68.54,66.59
2024,SUMATERA SELATAN,Empat Lawang,Kabupaten/Kota,63.97,67.85,65.91
2024,SUMATERA SELATAN,Penukal Abab Lematang Ilir,Kabupaten/Kota,67.24,71.2,69.22
2024,SUMATERA SELATAN,Musi Rawas Utara,Kabupaten/Kota,64.65,68.56,66.61
2024,SUMATERA SELATAN,Kota Palembang,Kabupaten/Kota,70.4,74.41,72.41
2024,SUMATERA SELATAN,Kota Prabumulih,Kabupaten/Kota,69.65,73.62,71.64
2024,SUMATERA SELATAN,Kota Pagar Alam,Kabupaten/Kota,66.03,70.02,68.03
2024,SUMATERA SELATAN,Kota Lubuklinggau,Kabupaten/Kota,68.67,72.6,70.63
2024,BENGKULU,BENGKULU,Provinsi,68.21,72.15,70.18
2024,BENGKULU,Bengkulu Selatan,Kabupaten/Kota,66.59,70.57,68.58
2024,BENGKULU,Rejang Lebong,Kabupaten/Kota,67.49,71.44,69.47
2024,BENGKULU,Bengkulu Utara,Kabupaten/Kota,67.05,71.02,69.03
2024,BENGKULU,Kaur,Kabupaten/Kota,65.58,69.54,67.56
2024,BENGKULU,Seluma,Kabupaten/Kota,66.59,70.57,68.58
2024,BENGKULU,Mukomuko,Kabupaten/Kota,65.63,69.6,67.61
2024,BENGKULU,Lebong,Kabupaten/Kota,62.27,66.09,64.18
2024,BENGKULU,Kepahiang,Kabupaten/Kota,66.67,70.64,68.66
2024,BENGKULU,Bengkulu Tengah,Kabupaten/Kota,66.7,70.68,68.69
2024,BENGKULU,Kota Bengkulu,Kabupaten/Kota,69.1,73.06,71.08
2024,LAMPUNG,LAMPUNG,Provinsi,69.56,73.54,71.55
2024,LAMPUNG,Lampung Barat,Kabupaten/Kota,66.46,70.44,68.45
2024,LAMPUNG,Tanggamus,Kabupaten/Kota,67.63,71.58,69.6
2024,LAMPUNG,Lampung Selatan,Kabupaten/Kota,68.41,72.34,70.38
2024,LAMPUNG,Lampung Timur,Kabupaten/Kota,69.59,73.56,71.58
2024,LAMPUNG,Lampung Tengah,Kabupaten/Kota,68.63,72.56,70.59
2024,LAMPUNG,Lampung Utara,Kabupaten/Kota,68.21,72.15,70.18
2024,LAMPUNG,Way Kanan,Kabupaten/Kota,68.24,72.18,70.21
2024,LAMPUNG,Tulangbawang,Kabupaten/Kota,68.64,72.57,70.6
2024,LAMPUNG,Pesawaran,Kabupaten/Kota,68.2,72.14,70.17
2024,LAMPUNG,Pringsewu,Kabupaten/Kota,69.27,73.24,71.25
2024,LAMPUNG,Mesuji,Kabupaten/Kota,67.11,71.07,69.09
2024,LAMPUNG,Tulang Bawang Barat,Kabupaten/Kota,68.72,72.65,70.69
2024,LAMPUNG,Pesisir Barat,Kabupaten/Kota,62.82,66.65,64.73
2024,LAMPUNG,Kota Bandar Lampung,Kabupaten/Kota,70.28,74.29,72.28
2024,LAMPUNG,Kota Metro,Kabupaten/Kota,70.48,74.5,72.49
2024,KEP. BANGKA BELITUNG,KEP. BANGKA BELITUNG,Provinsi,69.55,73.52,71.53
2024,KEP. BANGKA BELITUNG,Bangka,Kabupaten/Kota,69.86,73.85,71.85
2024,KEP. BANGKA BELITUNG,Belitung,Kabupaten/Kota,69.81,73.79,71.8
2024,KEP. BANGKA BELITUNG,Bangka Barat,Kabupaten/Kota,68.67,72.6,70.63
2024,KEP. BANGKA BELITUNG,Bangka Tengah,Kabupaten/Kota,70.4,74.41,72.41
2024,KEP. BANGKA BELITUNG,Bangka Selatan,Kabupaten/Kota,67.31,71.27,69.29
2024,KEP. BANGKA BELITUNG,Belitung Timur,Kabupaten/Kota,70.88,74.92,72.9
2024,KEP. BANGKA BELITUNG,Kota Pangkal Pinang,Kabupaten/Kota,72.33,76.79,74.56
2024,KEPULAUAN RIAU,KEPULAUAN RIAU,Provinsi,69.3,73.27,71.28
2024,KEPULAUAN RIAU,Karimun,Kabupaten/Kota,70.24,74.25,72.25
2024,KEPULAUAN RIAU,Bintan,Kabupaten/Kota,69.28,73.24,71.26
2024,KEPULAUAN RIAU,Natuna,Kabupaten/Kota,64.5,68.41,66.45
2024,KEPULAUAN RIAU,Lingga,Kabupaten/Kota,61.88,65.68,63.78
2024,KEPULAUAN RIAU,Kepulauan Anambas,Kabupaten/Kota,66.43,70.41,68.42
2024,KEPULAUAN RIAU,Kota Batam,Kabupaten/Kota,72.2,76.09,74.15
2024,KEPULAUAN RIAU,Kota Tanjung Pinang,Kabupaten/Kota,71.02,75.4,73.21
2024,DKI JAKARTA,DKI JAKARTA,Provinsi,72.08,76.28,74.18
2024,DKI JAKARTA,Kep. Seribu,Kabupaten/Kota,67.85,71.8,69.82
2024,DKI JAKARTA,Kota Jakarta Selatan,Kabupaten/Kota,73.38,76.86,75.12
2024,DKI JAKARTA,Kota Jakarta Timur,Kabupaten/Kota,73.73,77.11,75.42
2024,DKI JAKARTA,Kota Jakarta Pusat,Kabupaten/Kota,73.65,76.94,75.3
2024,DKI JAKARTA,Kota Jakarta Barat,Kabupaten/Kota,72.55,76.28,74.41
2024,DKI JAKARTA,Kota Jakarta Utara,Kabupaten/Kota,71.97,76.04,74.0
2024,JAWA BARAT,JAWA BARAT,Provinsi,72.26,76.56,74.41
2024,JAWA BARAT,Bogor,Kabupaten/Kota,70.2,74.21,72.2
2024,JAWA BARAT,Sukabumi,Kabupaten/Kota,70.11,74.11,72.11
2024,JAWA BARAT,Cianjur,Kabupaten/Kota,69.03,72.98,71.0
